session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
SID_02130,643,TCP,11,718.8179642277408,AES,0.14547856992809752,2,Chrome,0,1
SID_02131,587,TCP,6,1183.931123047695,AES,0.3638211956272796,1,Edge,0,1
SID_02132,503,TCP,3,346.40092998845887,AES,0.363232831177668,3,Chrome,0,1
SID_02133,634,UDP,3,115.99390419075053,AES,0.43997212565401567,2,Chrome,0,0
SID_02134,618,UDP,6,1659.0817880143557,AES,0.2361060176749347,1,Chrome,0,0
SID_02135,429,UDP,2,2682.355037046712,AES,0.2663915532686863,2,Firefox,0,0
SID_02136,385,TCP,3,448.7200640562338,None,0.09050981647764164,3,Chrome,0,1
SID_02137,520,UDP,7,3709.3112855582467,DES,0.39305402405508544,3,Safari,0,1
SID_02138,809,TCP,4,311.7067718340531,AES,0.21715659320404654,1,Firefox,1,0
SID_02139,252,TCP,7,55.114953202127914,AES,0.37865634434071704,1,Chrome,0,1
SID_02140,206,UDP,5,679.7651585181633,None,0.6624682969008555,0,Chrome,1,1
SID_02141,532,TCP,2,1621.179880606708,None,0.21373776778337228,1,Edge,0,1
SID_02142,510,ICMP,3,768.7832742582018,None,0.4497805295524723,1,Safari,1,1
SID_02143,534,TCP,5,7.577492049769377,None,0.16583708698995456,2,Edge,0,0
SID_02144,548,UDP,7,9.522595823607011,DES,0.1432163151013066,1,Chrome,1,1
SID_02145,455,TCP,5,1030.9017808636881,AES,0.2853590091033729,2,Chrome,0,0
SID_02146,797,UDP,9,1493.2363917320865,None,0.19835668924178548,1,Chrome,0,1
SID_02147,179,UDP,2,233.39138969775442,DES,0.314923356120471,2,Chrome,1,0
SID_02148,334,UDP,5,508.1004639395883,DES,0.1162521745584818,1,Chrome,0,0
SID_02149,479,TCP,5,2597.221708065913,DES,0.14522051485966164,3,Edge,0,1
SID_02150,171,UDP,6,493.7998581843876,DES,0.3981574854562083,3,Edge,0,1
SID_02151,464,TCP,1,116.77389648004241,DES,0.19008339479121084,1,Chrome,0,0
SID_02152,832,TCP,5,1941.1864897355188,AES,0.23390382889341327,1,Edge,0,1
SID_02153,504,TCP,3,546.823138435057,AES,0.5193857442343632,2,Firefox,0,0
SID_02154,546,UDP,3,337.6499992015282,AES,0.4154685880358222,1,Chrome,0,1
SID_02155,247,TCP,3,82.00963659439739,DES,0.23913747253772652,2,Chrome,0,0
SID_02156,376,UDP,6,490.3875305254903,None,0.21076969432317147,1,Safari,0,0
SID_02157,424,UDP,3,1174.6033903875352,AES,0.1602308850978684,1,Chrome,1,0
SID_02158,436,TCP,3,1010.3679870610134,None,0.2061652174963901,2,Unknown,0,1
SID_02159,756,UDP,5,549.0765312179567,AES,0.28464972384833054,0,Unknown,0,1
SID_02160,611,TCP,2,1017.0460581982811,None,0.2742178880444305,0,Edge,0,0
SID_02161,277,UDP,2,345.56296512146764,AES,0.37411490371048195,0,Chrome,0,1
SID_02162,549,TCP,2,1063.2304404155136,DES,0.23092666374458312,2,Chrome,0,0
SID_02163,599,TCP,3,71.70711560979038,AES,0.4564164243373956,3,Chrome,1,1
SID_02164,728,TCP,3,177.74924092285505,AES,0.4627669369033601,3,Chrome,0,1
SID_02165,816,TCP,7,1681.1751604584497,AES,0.4033771481966766,1,Edge,0,1
SID_02166,296,TCP,4,278.12165475879436,DES,0.04014568436340948,2,Firefox,0,0
SID_02167,337,TCP,3,184.47840797175158,AES,0.4374681534673391,2,Edge,0,0
SID_02168,248,TCP,3,74.57217816704885,None,0.29692664885055786,1,Edge,0,0
SID_02169,453,TCP,4,399.32187707913937,DES,0.37995021263061474,2,Unknown,0,1
SID_02170,593,TCP,4,55.46469288851959,AES,0.8176903369344628,1,Firefox,0,1
SID_02171,697,UDP,3,549.7010101030984,DES,0.22652762100737342,2,Firefox,0,0
SID_02172,484,TCP,1,2012.6695527985828,AES,0.35578287291520283,1,Firefox,0,0
SID_02173,436,UDP,4,1237.6752327049526,DES,0.21744680732684107,0,Firefox,0,0
SID_02174,530,TCP,1,33.21926746211982,DES,0.07495097425660893,3,Chrome,0,1
SID_02175,332,TCP,4,285.0636190024445,AES,0.1700934484825174,1,Firefox,0,1
SID_02176,917,TCP,6,166.2535676678322,DES,0.04763169448076094,0,Firefox,0,0
SID_02177,178,TCP,1,55.42849302625873,AES,0.17152891984418295,2,Chrome,0,0
SID_02178,536,TCP,4,92.00600598230461,AES,0.291163975577552,3,Chrome,1,1
SID_02179,904,TCP,1,1910.0297612081968,DES,0.2555152643844437,0,Chrome,0,0
SID_02180,501,UDP,5,296.94743216441424,AES,0.5213209579206688,3,Edge,0,1
SID_02181,461,UDP,3,398.3589458447329,AES,0.08576605370977616,0,Chrome,0,0
SID_02182,428,TCP,5,531.9601716472733,AES,0.07716244322586208,1,Edge,0,0
SID_02183,463,UDP,6,1092.9709807935344,DES,0.77569914223851,0,Chrome,1,1
SID_02184,774,TCP,4,1281.058636480012,AES,0.4650992037861331,0,Firefox,0,0
SID_02185,64,TCP,7,2653.401377832736,None,0.38112138512422666,0,Edge,0,1
SID_02186,806,TCP,2,189.26481545542353,DES,0.10956964855345547,3,Edge,0,1
SID_02187,215,UDP,5,286.55937372876235,DES,0.53409691088112,0,Edge,0,0
SID_02188,446,UDP,4,300.291044241073,AES,0.0736032211894924,2,Edge,1,0
SID_02189,414,UDP,3,471.4028545890607,AES,0.6601006370081332,2,Firefox,0,1
SID_02190,617,TCP,4,1317.7298983483074,None,0.5244374858134899,2,Firefox,0,0
SID_02191,180,TCP,6,218.97713979486934,AES,0.7080390197139885,2,Unknown,0,1
SID_02192,592,UDP,5,1221.9979741305237,AES,0.21125720888293503,1,Edge,0,0
SID_02193,904,TCP,4,182.56509499713488,AES,0.4712685423164634,0,Chrome,0,0
SID_02194,227,TCP,1,990.7068083336936,AES,0.2430376529396949,0,Chrome,1,0
SID_02195,537,TCP,4,1283.5655498887427,AES,0.23602768300873742,3,Chrome,0,1
SID_02196,367,TCP,4,1538.134820728532,None,0.1982653750685694,2,Chrome,0,0
SID_02197,585,TCP,5,571.1462362951147,AES,0.15715408348885135,1,Edge,1,0
SID_02198,503,TCP,5,318.84917847006125,None,0.5416424970337964,2,Chrome,0,0
SID_02199,371,TCP,6,1184.07704444492,AES,0.4435236494153115,1,Chrome,0,0
SID_02200,597,TCP,3,309.6088967492318,None,0.5327990953623011,4,Chrome,0,1
SID_02201,860,TCP,8,128.21836398220555,DES,0.5338006669443414,2,Chrome,0,1
SID_02202,461,TCP,5,1439.9290379620654,AES,0.11086927383686361,0,Chrome,0,0
SID_02203,643,TCP,5,423.79058226985916,DES,0.20692316431094385,1,Firefox,0,0
SID_02204,241,TCP,3,676.7287552513835,AES,0.24799702208067417,1,Edge,0,0
SID_02205,308,TCP,3,2005.1727576689143,None,0.29467168033983865,0,Firefox,0,1
SID_02206,594,TCP,4,116.75771663075021,None,0.09075466389032226,3,Chrome,0,1
SID_02207,796,UDP,3,651.6805690012304,AES,0.6531038594979962,1,Chrome,0,1
SID_02208,571,UDP,2,654.5413921378301,AES,0.3090505143497844,1,Chrome,0,0
SID_02209,437,TCP,3,1583.771411765433,DES,0.742988378263018,2,Firefox,0,1
SID_02210,499,TCP,6,333.9398395559884,DES,0.37550963691231704,2,Edge,0,1
SID_02211,249,UDP,4,410.2809252237422,AES,0.044625908721103884,1,Chrome,0,1
SID_02212,620,TCP,5,585.998143017639,AES,0.10909156562678476,0,Chrome,0,0
SID_02213,676,TCP,8,146.3693922891712,None,0.23228948307036862,0,Chrome,0,1
SID_02214,409,TCP,2,508.9015726023897,AES,0.49226613274892017,3,Edge,0,1
SID_02215,405,TCP,8,458.2768505857792,AES,0.49095769771270875,1,Chrome,0,1
SID_02216,553,TCP,6,175.9135498530667,AES,0.39684972366452487,1,Safari,0,0
SID_02217,412,ICMP,7,1431.9170550059835,AES,0.39750701920357423,4,Unknown,1,1
SID_02218,486,UDP,3,451.14734544177065,DES,0.2395349742518932,1,Firefox,0,1
SID_02219,919,TCP,1,292.30263593127853,DES,0.5318738945698049,2,Chrome,1,0
SID_02220,450,TCP,7,111.75385351327233,DES,0.17042062234994607,5,Chrome,0,1
SID_02221,428,TCP,3,75.2268550610383,DES,0.580267192283523,0,Edge,1,0
SID_02222,370,TCP,3,2579.6514467246284,None,0.1609756979647566,2,Firefox,0,0
SID_02223,648,TCP,2,4263.588562509983,AES,0.08879483086433848,2,Chrome,1,1
SID_02224,463,TCP,4,1825.6409614362021,AES,0.5076018135765143,3,Chrome,0,1
SID_02225,370,TCP,3,490.92396850902446,AES,0.5206392839541938,1,Chrome,0,0
SID_02226,764,TCP,2,1319.8570017589625,None,0.19172037351482998,0,Chrome,0,0
SID_02227,783,TCP,6,1437.975143011365,DES,0.4478552982258182,0,Firefox,0,0
SID_02228,379,ICMP,4,285.1219398781547,AES,0.5203560623376134,1,Edge,0,1
SID_02229,126,TCP,2,705.5675816871113,AES,0.3226632457384373,0,Firefox,1,0
SID_02230,701,ICMP,2,2513.9396486721935,None,0.2289560251363578,1,Chrome,1,1
SID_02231,363,TCP,7,262.87859067963853,AES,0.3534791400588454,3,Firefox,0,1
SID_02232,658,TCP,3,869.8681895264899,AES,0.4483620007549447,1,Chrome,0,0
SID_02233,105,TCP,7,869.0493027063095,DES,0.5415876831351433,2,Chrome,1,1
SID_02234,678,TCP,3,482.16364698686834,None,0.512091633712274,4,Chrome,0,1
SID_02235,257,TCP,3,539.1916603735372,AES,0.06179503158565478,1,Chrome,1,0
SID_02236,646,UDP,1,487.60754163393625,DES,0.5021149385647122,1,Firefox,0,0
SID_02237,502,ICMP,6,588.9722282502024,AES,0.31455728689668955,3,Edge,1,1
SID_02238,309,TCP,2,128.8656601623769,DES,0.4291797516451361,2,Unknown,0,0
SID_02239,418,TCP,2,1266.8099680629887,DES,0.2620414287147299,0,Firefox,0,0
SID_02240,637,TCP,5,865.5814142219573,None,0.24282727459977135,0,Chrome,0,1
SID_02241,521,TCP,4,2914.277084317282,AES,0.40395933001580975,2,Chrome,0,0
SID_02242,616,TCP,5,225.51183909471965,DES,0.22440348540570892,1,Firefox,0,0
SID_02243,895,TCP,4,126.22951983140831,DES,0.15315827813129582,1,Chrome,0,0
SID_02244,187,TCP,7,335.5141982079205,None,0.3070069877020643,2,Chrome,0,1
SID_02245,823,TCP,2,570.2578227290419,DES,0.3502804076482736,1,Chrome,0,0
SID_02246,520,TCP,4,183.54014604510894,AES,0.1892196599118834,2,Chrome,0,1
SID_02247,320,TCP,2,493.83982383573664,AES,0.33739260911960756,3,Unknown,0,1
SID_02248,233,TCP,6,823.1493950846897,None,0.4296677203898475,1,Chrome,0,0
SID_02249,462,ICMP,10,46.248468802026785,None,0.27880537897679397,2,Chrome,0,1
SID_02250,684,TCP,2,1135.1527696236728,AES,0.044929793427608014,1,Chrome,0,0
SID_02251,474,UDP,3,2246.8882147375725,AES,0.5353583100700683,0,Chrome,0,0
SID_02252,802,UDP,7,249.85113116038426,DES,0.44080149780729844,1,Unknown,0,1
SID_02253,209,ICMP,1,1197.6819606397248,AES,0.476325205791598,1,Chrome,0,0
SID_02254,497,UDP,11,432.9375075379106,AES,0.20638833629516504,1,Chrome,0,1
SID_02255,249,TCP,4,873.5461064134851,AES,0.22317402321869856,1,Chrome,0,0
SID_02256,572,UDP,4,1086.993380429303,DES,0.06500835898788454,1,Firefox,0,0
SID_02257,677,TCP,6,279.6160799809689,None,0.6464291745484316,0,Edge,0,1
SID_02258,415,TCP,4,1238.6652021440962,AES,0.1937340148069083,1,Edge,1,0
SID_02259,64,ICMP,3,88.8447722907201,None,0.3412773008215096,1,Chrome,0,0
SID_02260,539,UDP,5,3457.4889948900804,DES,0.39845942709647414,2,Firefox,0,0
SID_02261,587,ICMP,5,328.81437937142033,None,0.05657736749461307,0,Chrome,0,0
SID_02262,580,UDP,7,202.6788981099312,AES,0.5664855123912674,3,Unknown,1,1
SID_02263,747,UDP,5,119.40724001723619,AES,0.25688185352440257,1,Firefox,0,0
SID_02264,285,UDP,5,1337.8260299707144,AES,0.2655937468266501,1,Chrome,0,1
SID_02265,636,UDP,6,705.2996332307733,AES,0.4712504962024701,2,Firefox,0,0
SID_02266,738,TCP,2,2423.7671514686126,None,0.2689291319269453,1,Firefox,1,0
SID_02267,144,UDP,5,834.5686856563854,None,0.5938285292300436,2,Safari,0,0
SID_02268,563,UDP,5,333.13144761191495,DES,0.523378617637076,1,Chrome,0,0
SID_02269,399,UDP,5,1448.325977194185,AES,0.49673264170386605,1,Edge,0,1
SID_02270,483,TCP,5,264.1766999159122,AES,0.1791248165526196,1,Unknown,0,1
SID_02271,569,TCP,5,274.94005953622656,AES,0.4773410804555717,1,Firefox,0,0
SID_02272,402,TCP,3,22.950139056120822,DES,0.05972956232627765,1,Chrome,0,1
SID_02273,364,UDP,3,232.30610762022965,AES,0.674691932353934,2,Unknown,0,1
SID_02274,506,TCP,4,242.4360849899699,None,0.37055841775029713,0,Firefox,0,0
SID_02275,282,TCP,1,282.5123952337194,AES,0.1398387641688043,0,Unknown,0,0
SID_02276,282,TCP,6,367.8887992207615,AES,0.37243159254908437,1,Chrome,0,0
SID_02277,635,UDP,1,687.6901364793838,None,0.3533387727442509,0,Chrome,1,0
SID_02278,270,UDP,1,195.0761065733711,DES,0.47133045236335464,1,Safari,0,1
SID_02279,633,UDP,3,810.1554448788864,DES,0.4739054355794603,2,Edge,0,0
SID_02280,592,TCP,4,114.46380677288772,None,0.43651100233665485,2,Chrome,0,0
SID_02281,154,TCP,2,2137.88661872256,None,0.39077125084131814,1,Chrome,1,0
SID_02282,364,TCP,3,21.1657278896685,None,0.41758384408018145,2,Chrome,0,0
SID_02283,738,TCP,4,1910.4959890851685,None,0.29603955921123376,2,Safari,1,1
SID_02284,303,UDP,5,633.8442604152791,AES,0.22518235270579307,1,Chrome,0,1
SID_02285,407,TCP,4,990.4245849164233,DES,0.8195502647829579,2,Edge,0,1
SID_02286,592,TCP,4,283.4481718508588,DES,0.3855810450688269,2,Firefox,0,0
SID_02287,656,TCP,5,152.73354665336066,DES,0.33269863902956065,1,Chrome,0,0
SID_02288,449,TCP,6,2354.4315416645154,DES,0.07253079160704032,3,Chrome,0,1
SID_02289,380,UDP,4,465.2901083607415,None,0.3577750224606222,3,Chrome,0,1
SID_02290,784,TCP,2,523.9306423446145,AES,0.27865852304847094,2,Chrome,0,0
SID_02291,847,UDP,5,3396.789354586982,DES,0.20164040032072036,2,Chrome,0,0
SID_02292,695,TCP,5,327.6613982393067,DES,0.18278976258884208,2,Safari,0,0
SID_02293,517,TCP,3,84.45874354721997,AES,0.2558957984460491,2,Firefox,0,0
SID_02294,338,TCP,3,707.280011808582,AES,0.6617505970846128,0,Firefox,0,1
SID_02295,333,TCP,3,647.398950457327,DES,0.16142342122824593,0,Edge,0,0
SID_02296,604,UDP,2,1186.6121102131722,None,0.3474689413292516,1,Safari,0,0
SID_02297,583,TCP,3,2482.2638020098907,DES,0.44442525406543393,3,Chrome,1,1
SID_02298,780,TCP,5,294.1591041373042,AES,0.13075383494441678,0,Firefox,1,0
SID_02299,630,TCP,5,1023.5217840463438,DES,0.1435887514135072,1,Chrome,0,0
SID_02300,199,TCP,1,456.0403338761728,None,0.11029178088641624,1,Chrome,0,0
SID_02301,710,UDP,4,1225.1404193627861,AES,0.5596420318705407,0,Firefox,0,1
SID_02302,300,TCP,1,143.5664126313859,DES,0.06201433270594139,3,Chrome,0,1
SID_02303,423,TCP,5,555.8891867729174,DES,0.5632833415917257,2,Firefox,0,0
SID_02304,550,UDP,6,64.26286964650835,DES,0.3305333811770468,2,Chrome,0,0
SID_02305,899,TCP,4,658.9228046244956,AES,0.46973473905638574,2,Chrome,0,0
SID_02306,1121,TCP,1,148.07498142297297,None,0.39326640310528854,2,Edge,0,0
SID_02307,621,TCP,5,2576.002562425393,AES,0.22301483743768774,2,Chrome,0,0
SID_02308,463,TCP,4,646.5418041574994,AES,0.11237918349590921,1,Chrome,0,0
SID_02309,606,UDP,2,602.9542444876629,AES,0.3817716569235977,1,Chrome,1,0
SID_02310,677,TCP,4,2869.946111741061,DES,0.5624591761610764,1,Unknown,1,1
SID_02311,435,ICMP,2,551.986212926435,DES,0.1870149726682455,3,Firefox,0,1
SID_02312,859,TCP,5,903.4051628804463,AES,0.8608722089129791,0,Firefox,0,1
SID_02313,546,ICMP,5,38.2450030378546,AES,0.05556020443271218,2,Chrome,0,0
SID_02314,599,TCP,4,985.7299822320456,AES,0.18389728871782876,0,Edge,0,0
SID_02315,633,TCP,5,88.12906026497605,DES,0.4604264529705178,1,Chrome,0,0
SID_02316,584,TCP,2,1212.1558395042582,None,0.6545495187354117,3,Firefox,1,1
SID_02317,667,TCP,10,1675.454651609314,AES,0.3374322893450713,3,Chrome,0,1
SID_02318,376,UDP,3,303.21575510902335,DES,0.287337327241312,3,Chrome,0,1
SID_02319,388,UDP,1,1683.8403931508753,AES,0.4593031787569887,2,Chrome,0,0
SID_02320,279,TCP,7,527.2080189199057,DES,0.06371887961482944,0,Chrome,0,1
SID_02321,587,TCP,3,678.1136872546197,DES,0.3906667019898419,2,Firefox,0,0
SID_02322,655,TCP,1,423.440011524677,DES,0.22264317061458896,0,Chrome,0,1
SID_02323,591,ICMP,7,517.8389796934679,AES,0.1320708378068687,0,Chrome,0,1
SID_02324,834,UDP,4,1911.1324627141466,None,0.045453680550012435,0,Firefox,1,0
SID_02325,498,TCP,2,2354.426901944574,None,0.4845534284149316,1,Chrome,0,0
SID_02326,633,UDP,4,472.28324287246915,None,0.3286236540951624,2,Chrome,0,0
SID_02327,281,UDP,5,577.8325623523859,AES,0.16859428269915286,1,Firefox,0,1
SID_02328,422,TCP,4,98.796944901458,AES,0.3554670922000746,0,Chrome,0,0
SID_02329,639,UDP,4,315.1705799635384,DES,0.1793596137975173,1,Edge,0,1
SID_02330,669,TCP,1,575.9826359182165,DES,0.17112627686136136,1,Unknown,0,0
SID_02331,441,TCP,3,181.1017692679686,None,0.6658302146667648,2,Safari,0,1
SID_02332,485,TCP,4,687.4242508104926,AES,0.14221683425392243,1,Chrome,0,0
SID_02333,196,TCP,3,924.8657597568294,None,0.11111029461271117,1,Firefox,0,0
SID_02334,428,TCP,4,839.7663801979343,DES,0.2816068638899637,1,Edge,0,0
SID_02335,678,TCP,1,467.4521478772478,AES,0.5031089572442867,3,Chrome,0,1
SID_02336,615,UDP,5,1173.3759982899185,AES,0.2087848778242253,2,Chrome,1,0
SID_02337,600,TCP,3,307.96831221094914,None,0.1787323283522342,2,Chrome,0,0
SID_02338,509,TCP,7,506.81194202129484,AES,0.2153045348739773,3,Chrome,0,1
SID_02339,501,UDP,3,251.9383544447972,DES,0.22542290692065908,2,Edge,0,0
SID_02340,367,TCP,3,740.322882728059,DES,0.4844108594872303,1,Chrome,0,0
SID_02341,639,TCP,6,464.86548186004956,AES,0.08290010669778534,0,Chrome,0,0
SID_02342,584,ICMP,4,195.813269118678,DES,0.6251421430350033,0,Firefox,0,1
SID_02343,598,UDP,2,294.7493079196605,AES,0.41607056500060513,1,Chrome,1,0
SID_02344,394,TCP,3,262.2124460645207,DES,0.3254181036450434,1,Unknown,0,0
SID_02345,69,TCP,7,1934.5109694074808,AES,0.4093132415870053,3,Chrome,0,1
SID_02346,719,ICMP,1,590.4391144020123,AES,0.24868952969422167,4,Chrome,0,1
SID_02347,404,TCP,6,845.9513364559743,DES,0.2138359332256166,3,Edge,0,1
SID_02348,327,TCP,7,2183.424467836812,None,0.12437119207207871,2,Safari,0,1
SID_02349,638,TCP,6,160.92738497296358,AES,0.33458320344415715,1,Edge,0,0
SID_02350,421,TCP,5,2210.3484634145334,DES,0.09365090117561725,1,Chrome,0,0
SID_02351,711,UDP,8,620.5923409993196,AES,0.4413799127192701,0,Edge,0,1
SID_02352,623,UDP,3,1551.544520949618,None,0.25841674947274984,3,Firefox,0,1
SID_02353,636,ICMP,2,147.13399640594812,None,0.4783833106865336,3,Chrome,0,1
SID_02354,226,UDP,3,254.99248494394084,AES,0.3771314467849127,1,Chrome,0,0
SID_02355,742,TCP,3,172.70700359810806,AES,0.4576635107935385,1,Chrome,0,0
SID_02356,552,TCP,3,847.7174027740552,None,0.13370857161722263,2,Firefox,0,0
SID_02357,426,ICMP,3,121.36690695002056,DES,0.08578831588254772,1,Edge,1,1
SID_02358,528,TCP,5,1258.186101304723,AES,0.334956131312233,1,Edge,0,0
SID_02359,144,TCP,1,230.61117061574006,AES,0.5299507263898607,1,Firefox,0,0
SID_02360,581,UDP,4,236.00757467261047,DES,0.42565748712952073,1,Edge,0,0
SID_02361,294,TCP,2,264.05010960811046,DES,0.26121018506745136,0,Unknown,0,0
SID_02362,229,TCP,3,1097.560092231213,AES,0.4229252363437415,2,Firefox,0,0
SID_02363,195,UDP,4,2063.8939615035642,AES,0.10888226356759705,0,Edge,0,1
SID_02364,722,ICMP,8,1904.5239212150161,AES,0.42871185776942,3,Safari,0,1
SID_02365,374,TCP,2,85.40405319423292,AES,0.19237991042767622,1,Chrome,0,0
SID_02366,806,UDP,4,243.52291167366187,AES,0.28250903890864515,1,Edge,0,0
SID_02367,392,TCP,4,892.2372789587611,AES,0.29783534092650316,2,Firefox,0,0
SID_02368,158,TCP,6,771.0217425938057,AES,0.2573791555182476,2,Edge,0,0
SID_02369,276,UDP,5,344.66210586523476,None,0.4839345927057705,1,Chrome,0,0
SID_02370,747,ICMP,2,1589.3051055072278,AES,0.16811665760066843,3,Safari,0,1
SID_02371,468,TCP,4,111.83852753384333,None,0.25872842038573124,2,Firefox,0,0
SID_02372,390,TCP,5,815.1725035948441,DES,0.21813412660938244,0,Chrome,0,1
SID_02373,532,TCP,2,255.15600467987332,DES,0.10261578074967417,0,Firefox,1,0
SID_02374,600,TCP,4,599.2233107737867,None,0.14693563897607517,1,Firefox,0,0
SID_02375,723,TCP,7,392.1475288050975,AES,0.11808469871970548,2,Firefox,1,1
SID_02376,789,TCP,3,3119.091940228621,DES,0.47608897983888243,3,Chrome,0,1
SID_02377,428,TCP,2,533.5038059706454,DES,0.12202766509348302,2,Chrome,0,0
SID_02378,234,TCP,5,2986.8803247392498,None,0.07409488353600911,0,Firefox,1,1
SID_02379,417,TCP,3,235.51930969441398,AES,0.203570530385952,0,Firefox,1,0
SID_02380,552,UDP,4,1168.6106699893953,AES,0.35410535180689506,2,Chrome,0,0
SID_02381,307,TCP,3,1010.0110334450424,None,0.30361202761559436,2,Firefox,0,0
SID_02382,308,TCP,3,1505.2350733725805,AES,0.07899027595550283,3,Firefox,0,1
SID_02383,568,UDP,8,946.3105607514984,None,0.29655993855429497,1,Chrome,1,1
SID_02384,490,UDP,4,917.467018916734,None,0.41876324428292483,3,Chrome,0,1
SID_02385,506,TCP,4,864.7147760389595,AES,0.04327854848376599,0,Chrome,0,0
SID_02386,348,TCP,5,3362.519312230549,AES,0.3736864181027285,1,Edge,0,0
SID_02387,453,UDP,2,207.11791194329984,AES,0.5678791364008957,1,Chrome,0,0
SID_02388,315,TCP,3,24.46113219140857,AES,0.3947167986477236,1,Chrome,0,0
SID_02389,678,UDP,2,906.49060352528,AES,0.10754861967108609,2,Chrome,0,0
SID_02390,707,TCP,1,151.32011407205397,None,0.23515292171699753,1,Firefox,0,0
SID_02391,130,TCP,5,910.0087326391161,DES,0.18055238548335734,0,Chrome,0,1
SID_02392,314,TCP,3,308.15996532798397,AES,0.31237265438210254,1,Chrome,0,0
SID_02393,200,UDP,5,35.455580705945536,AES,0.6775287606037428,0,Edge,0,1
SID_02394,369,UDP,4,1174.9341992192828,DES,0.30010023992641044,2,Unknown,0,1
SID_02395,483,TCP,6,42.423777590961606,AES,0.19009919429423927,1,Firefox,0,0
SID_02396,210,TCP,7,203.0248131868683,DES,0.47912720948790627,1,Chrome,1,1
SID_02397,315,TCP,4,328.07098503339273,DES,0.2608148620505353,3,Unknown,0,1
SID_02398,299,TCP,5,113.94188769110866,None,0.15085175726623387,1,Chrome,0,0
SID_02399,541,UDP,1,1958.7285862004912,DES,0.28428519132493124,0,Chrome,0,0
SID_02400,513,TCP,2,777.9428905432843,AES,0.5634063266534013,3,Chrome,1,1
SID_02401,355,UDP,4,1666.0913148116051,AES,0.5561911747835862,0,Chrome,0,0
SID_02402,535,TCP,9,916.694103678336,AES,0.12281104392427342,2,Chrome,0,1
SID_02403,390,UDP,3,3857.210134043374,AES,0.42130884855189715,1,Safari,0,1
SID_02404,445,UDP,4,595.8097668080823,AES,0.47176801452486644,2,Chrome,0,0
SID_02405,834,TCP,7,44.20997421701363,AES,0.3565843446115453,0,Chrome,1,1
SID_02406,768,TCP,3,140.30088448557632,AES,0.3639103704430855,2,Firefox,0,0
SID_02407,240,TCP,5,710.2261054691171,AES,0.36801715480787023,2,Firefox,0,0
SID_02408,665,TCP,1,341.83556205358826,AES,0.23386754518980277,1,Firefox,0,0
SID_02409,662,TCP,2,95.83155859402854,DES,0.6850547079792371,1,Chrome,0,1
SID_02410,270,TCP,1,217.59370276629832,None,0.3566343225918421,3,Edge,0,1
